id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3268390,Walk to Lake / Close to Downtown,16526258,Amanda,28804,35.62885138,-82.57130682,Entire home/apt,80,2,79,4/10/2016,3.55,2,349
8513468,Charming home near UNCA/Downtown,30899500,Daniel,28804,35.61893247,-82.56035657,Entire home/apt,110,1,39,4/19/2016,6.09,1,318
7500265,Convenient Asheville Bungalow,39286676,MK And B,28804,35.62067224,-82.5752866,Entire home/apt,175,2,21,3/13/2016,2.37,4,360
3297865,"Adorable cottage, 7min. to Downtown",16658602,Robin And Corey,28804,35.65765093,-82.57585198,Entire home/apt,90,2,80,4/17/2016,3.68,2,354
5395353,Spacious North Side Private Haven!,17332011,Jessica,28804,35.63722322,-82.57797949,Entire home/apt,98,2,55,4/17/2016,4.02,1,95
11687835,"Beautiful 2bd, Great Location!",3736794,Jeanette,28804,35.62124898,-82.55517442,Entire home/apt,200,3,0,,,2,0
1020781,Historic Log Cabin Asheville (4),3209278,John And Maria,28804,35.65978528,-82.58226454,Entire home/apt,105,1,14,2/1/2016,0.48,21,341
5481195,"Asheville's Famous ""Pink House""",28424329,Tim,28804,35.61937175,-82.5507077,Entire home/apt,450,2,22,4/1/2016,1.79,1,326
9624259,Treehouse close to downtown,49784788,Steve And Lael,28804,35.60999196,-82.5373003,Entire home/apt,150,21,0,,,1,153
209068,Terrace Cottage,1029919,Kevin,28804,35.61855959,-82.55275898,Entire home/apt,150,2,38,4/10/2016,0.68,1,343
12094196,1973 Asheville Airstream,3894732,Brit,28804,35.62382883,-82.57855065,Entire home/apt,65,1,2,4/11/2016,2,5,281
6540096,"Walk to Lake, Privacy, Convenience",16526258,Amanda,28804,35.62835945,-82.57217784,Entire home/apt,200,1,4,4/1/2016,0.38,2,145
1297625,Cozy Cabin Minutes to Downtown,7055201,Nancy And Chad,28804,35.62484772,-82.52740121,Entire home/apt,119,3,94,4/11/2016,2.81,1,353
11749023,"Minutes to DT Asheville, Pvt. Bath",22932677,Sandy,28804,35.67554535,-82.58690948,Private room,30,3,0,,,1,76
8588136,Cozy North Asheville Retreat,27320517,Stephanie,28804,35.67397704,-82.57616851,Entire home/apt,80,2,14,4/17/2016,2.76,1,161
4394670,Sweet Suite,22813406,Beth,28804,35.63594534,-82.53365967,Entire home/apt,69,1,28,4/17/2016,1.54,1,348
7612231,Private Home with Private Grounds,37087591,Michael,28804,35.63070965,-82.57153027,Private room,51,2,7,1/2/2016,1.09,2,316
6574072,Cozy One-bedroom apartment,20934996,Daryl,28804,35.61488458,-82.55989131,Entire home/apt,85,2,2,7/6/2015,0.19,1,0
8671346,"Private Entrance, Bath and Deck !!!",45397798,Linda,28804,35.68555826,-82.59796703,Entire home/apt,75,1,40,4/19/2016,6.15,1,61
5537769,Private Bed&Bath w/Private Entrance,28402689,Amanda,28804,35.636555,-82.53664093,Private room,60,1,86,4/17/2016,6.42,1,49
304379,REFOCUS COTTAGE~Asheville retreat!,1566145,Gayle,28804,35.64452947,-82.52585863,Entire home/apt,189,2,16,10/26/2015,0.32,2,325
7662484,Vintage Carriage House Apartment,2237126,Lou,28804,35.61353117,-82.55250472,Entire home/apt,105,2,20,4/18/2016,2.48,1,264
3116699,Asheville Modern Round House ,15694798,Josh,28804,35.6235226,-82.52959116,Entire home/apt,180,1,57,4/20/2016,2.79,3,247
11864862,Asheville Artist Get Away Master,16665369,Katalin Dhyana,28804,35.63490451,-82.57817135,Private room,125,2,0,,,2,342
11865423,Asheville Artist Getaway Guest,16665369,Katalin Dhyana,28804,35.63404868,-82.57663838,Private room,88,2,0,,,2,342
2432326,Heaven Zen (guest house),12432758,Theresa,28804,35.61629645,-82.55863898,Entire home/apt,111,2,94,4/10/2016,3.61,1,355
1392363,Unique 1920's Bungalow,7527127,Theo,28804,35.62447394,-82.57928238,Entire home/apt,96,7,0,,,1,57
815068,"Cute cottage10 minutes north, quiet",1111171,Tom,28804,35.64578126,-82.52541702,Entire home/apt,99,1,241,4/12/2016,5.92,1,288
2459487,"Chic, cozy and convenient location!",10901843,Julia,28804,35.62397414,-82.55395585,Entire home/apt,100,2,0,,,1,327
9773778,Asheville Long Range Views-Hot Tub,3209278,John And Maria,28804,35.6642283,-82.58783479,Entire home/apt,335,3,5,3/31/2016,1.15,21,243
11871844,Dog Friendly Cabin in the Woods,63292649,Leslie,28804,35.66796801,-82.61008195,Entire home/apt,135,2,0,,,1,322
11882197,Enchanting Farm Apartment,63358985,Rosiland,28804,35.67444908,-82.61024516,Entire home/apt,68,2,1,3/28/2016,1,1,176
6713809,Cozy 1BR w/ Qu Sleeper Sofa,4868960,Anne,28804,35.62596503,-82.55200928,Entire home/apt,130,1,2,7/19/2015,0.2,1,0
12093776,Asheville Airstream & Cozy Bungalow,3894732,Brit,28804,35.62394713,-82.57602409,Entire home/apt,145,1,1,4/17/2016,1,5,280
5822540,Sunny Aerie with Mountain Views,11441767,David,28804,35.63330404,-82.52535188,Entire home/apt,89,5,1,7/26/2015,0.11,2,79
1651509,Local living in Asheville!,1286586,Kira,28804,35.63909999,-82.51431085,Entire home/apt,125,2,62,4/11/2016,1.97,1,363
9022733,Relaxing Room (Mountains/Lake View),26206554,Rob,28804,35.6314786,-82.56590431,Private room,150,1,1,10/26/2015,0.17,1,0
642204,Asheville Serene Retreat - Hot Tub,3209278,John And Maria,28804,35.66327078,-82.58972319,Entire home/apt,335,3,7,4/11/2016,0.25,21,285
7997863,Spacious Lower-level Flat w/Patio,9878339,Ashley And Brendan,28804,35.61495254,-82.56120878,Entire home/apt,89,2,4,4/1/2016,1.74,1,66
7998973,Mountain Apt. Close To Downtown AVL,23661387,Marcy,28804,35.62277677,-82.55982599,Entire home/apt,175,2,6,4/10/2016,0.87,1,99
660702,Asheville Studio 1 mile to downtown,3335271,Brady,28804,35.6216607,-82.55372835,Entire home/apt,100,1,19,4/17/2016,8.26,2,358
3852773,Chill room in easy going home,3335271,Brady,28804,35.62243384,-82.55374533,Private room,40,1,3,9/22/2014,0.15,2,365
11201757,Cozy room on cul-de-sac near lake,22778525,Jody,28804,35.67868192,-82.58509333,Private room,60,1,0,,,2,358
11202166,Cozy house on cul-de-sac near lake.,22778525,Jody,28804,35.67812477,-82.58644034,Entire home/apt,120,1,5,4/17/2016,2.78,2,337
12266568,Postcard View,24707668,Suzy,28804,35.60503013,-82.5407611,Entire home/apt,595,3,0,,,1,327
3888565,Nature Retreat Near Downtown AVL,20115578,John,28804,35.62916627,-82.53908545,Private room,75,1,39,4/11/2016,2.09,2,353
7035619,Historic Log Cabin Asheville (14),3209278,John And Maria,28804,35.65986475,-82.58219707,Entire home/apt,105,1,7,4/5/2016,1.24,21,348
2072026,"2.5 mile 2 dntwn, Comfy Suite, Pets",8533528,Susan,28804,35.63646783,-82.54949469,Entire home/apt,110,2,103,4/11/2016,3.88,2,352
1813448,Modern room with attached bath,205139,Kora,28804,35.63669189,-82.58784462,Private room,90,2,27,4/17/2016,2.23,1,164
9243493,Log Cabin Near Downtown Asheville,48040470,Georgia,28804,35.64255979,-82.52125202,Entire home/apt,295,3,2,2/1/2016,0.44,1,28
6056098,Mountain Beauty/City Convenience,31430181,Rob,28804,35.62716371,-82.5086913,Entire home/apt,125,2,22,2/16/2016,1.86,1,178
11802559,"Downtown, River Arts, & W Asheville",3894732,Brit,28804,35.62360606,-82.57846265,Private room,45,1,5,4/15/2016,5,5,282
1843828,"HOME, INDOOR POOL, NEAR IT ALL",9617701,Diane & Dick,28804,35.64751791,-82.53090476,Entire home/apt,250,2,25,4/10/2016,0.89,1,334
1475299,REFOCUS FIVE -Family friendly home!,1566145,Gayle,28804,35.64454815,-82.52651253,Entire home/apt,265,2,10,8/10/2015,0.33,2,318
3961524, Grove Park Master Suite with View,20115578,John,28804,35.62935564,-82.53774435,Private room,95,1,47,2/15/2016,2.35,2,361
3968877,Fabulous Studio 10 min to downtown!,11584674,Callie,28804,35.628805,-82.57322764,Entire home/apt,125,2,19,4/6/2016,0.97,1,338
12411808,"Convenient bedroom, close to dtown",65872184,Doug,28804,35.64193258,-82.57718414,Private room,75,1,0,,,1,299
2987695,Asheville Mountain Getaway,15234621,Joshua And Luna,28804,35.65853694,-82.5759113,Entire home/apt,95,2,64,4/11/2016,2.76,1,345
6791922,Converted Flat in Town!,4470272,Haley & Ted,28804,35.61713017,-82.55313114,Entire home/apt,94,2,64,4/9/2016,6.23,2,162
1956037,"15 Lee Ave, Asheville -  2+ Bdrm ",10110069,Ginger,28804,35.61598583,-82.55963266,Entire home/apt,140,2,44,2/8/2016,1.5,1,287
4173713,The Suite at Bittersweet,20973612,Matthew,28804,35.65384261,-82.54235114,Entire home/apt,240,2,6,4/13/2016,0.45,2,254
7262543,Historic Log Cabin Asheville (3),3209278,John And Maria,28804,35.66025526,-82.58126569,Entire home/apt,85,1,18,4/17/2016,2.29,21,329
3084395,Modern Tree Top Bungalow!!,15694798,Josh,28804,35.62410368,-82.53003327,Entire home/apt,150,1,36,4/17/2016,1.56,3,325
5193198,Stylish & Cozy Cabin in the Woods! ,26863006,Justin,28804,35.66566139,-82.5863778,Private room,55,1,20,4/5/2016,1.56,1,356
12010137,Artistic Bungalow Close to Downtown,3894732,Brit,28804,35.62546767,-82.57910904,Entire home/apt,85,1,1,4/11/2016,1,5,282
8209965,Cozy North Asheville Rest Haven,42931116,Eva,28804,35.61841834,-82.55778112,Private room,45,1,17,3/26/2016,2.45,3,271
1011345,Historic Log Cabin Asheville (8),3209278,John And Maria,28804,35.66163623,-82.58175292,Entire home/apt,145,1,12,4/2/2016,0.36,21,336
1020827,Historic Log Cabin Asheville (11),3209278,John And Maria,28804,35.66130433,-82.58260609,Entire home/apt,130,1,27,3/26/2016,0.78,21,341
12041570,Charming one bedroom apartment,25431735,Maya,28804,35.6482969,-82.52743094,Entire home/apt,115,2,1,4/11/2016,1,1,364
6275127,BEAVER LAKE Privacy & HOT TUB - WOW,32613681,Evelyn,28804,35.63087512,-82.56394417,Private room,100,2,15,3/13/2016,1.34,1,341
7327245,Historic Log Cabin Asheville (16),3209278,John And Maria,28804,35.65997272,-82.58055192,Entire home/apt,140,1,5,3/22/2016,0.58,21,176
8114694,Skylight Suite 7mins. from downtown,16658602,Robin And Corey,28804,35.65916622,-82.57741986,Private room,65,2,1,9/21/2015,0.14,2,365
7859259,Studio at Green Oaks Community,481489,Valerie,28804,35.63038066,-82.58295362,Entire home/apt,85,2,22,4/17/2016,2.7,2,171
12430937,Guest room in walk-in lower level,30768451,Nat,28803,35.57443693,-82.53596418,Private room,75,1,0,,,1,342
12188215,Historic Biltmore Village Asheville,7938475,Sherrye,28803,35.5662011,-82.54115116,Entire home/apt,199,2,0,,,1,362
620049,Asheville Apt/Suite w/ Fireplace,3072407,Naz,28803,35.55330285,-82.45993648,Entire home/apt,105,2,14,4/6/2016,0.71,1,352
653777,The Cloister,1353021,Robyn,28803,35.57136329,-82.54240117,Private room,40,2,46,3/7/2016,1.04,3,282
2854224,Studio 54,1353021,Robyn,28803,35.55019043,-82.53375236,Private room,55,2,94,4/17/2016,4.69,3,346
11510567,Convenient Biltmore/Downtown home,60649962,Mary Catherine,28803,35.56628717,-82.53165161,Private room,85,2,4,4/22/2016,3,1,320
9382487,Cozy bed/bath close to Biltmore,21039179,Angie,28803,35.5582418,-82.51672556,Private room,55,1,7,4/17/2016,1.86,1,347
10353058,"Art-filled, contemporary home",45210841,Mignon,28803,35.51952233,-82.49395478,Private room,85,2,6,4/11/2016,2.4,1,341
6413234,"Charming room w/bath, historic area",16207642,Krista,28803,35.57408342,-82.5406523,Private room,95,2,18,3/20/2016,1.78,2,362
1577750,1 Mile from Ale Trail-free rides!,8386107,Cindi And Son Darian,28803,35.55981126,-82.53562657,Private room,49,1,58,4/17/2016,1.86,1,359
6170347,Charming Asheville Bungalow,32013434,Marilynn,28803,35.55061034,-82.53480452,Private room,55,1,35,4/8/2016,3.5,1,284
12027046,Biltmore Village Inn,64362334,Monica,28803,35.56402974,-82.54016244,Private room,295,2,0,,,1,89
1608910,6miles to DT Healing Sanctuary Room,7073079,Athena,28803,35.55051619,-82.47263251,Private room,75,1,10,3/31/2016,0.43,6,85
12290379,Feels like ur own apart. / central!,21702831,Lynn,28803,35.56560608,-82.50871551,Private room,75,1,1,4/17/2016,1,2,131
1489492,Beautiful room with private balcony,7073079,Athena,28803,35.55162332,-82.4730555,Private room,75,1,12,12/13/2015,0.37,6,361
6613345,Cool solar house in South Asheville,31174094,Walter,28803,35.49310663,-82.5166162,Private room,59,2,3,7/25/2015,0.31,1,243
8206090,Asheville B&B Romantic India Room,433914,Vicki And Neeraj,28803,35.57027226,-82.55006039,Private room,125,1,10,11/23/2015,1.29,4,365
4288329,My daughters old room is available!,22263182,Accem,28803,35.55121508,-82.52949579,Private room,35,2,1,10/19/2014,0.05,1,365
326772,Blue Ridge Parkway Arts'n Crafts!,1178227,Karen,28803,35.5532642,-82.49139107,Entire home/apt,80,2,11,4/18/2016,4.02,3,95
483384,Mermaid Cottage,467421,Camille,28803,35.56451999,-82.57651886,Entire home/apt,120,1,56,4/22/2016,2.93,1,293
1421061,Studio next to dwntn and Biltmore,483350,Emilio And Kate,28803,35.57596952,-82.53694637,Entire home/apt,110,2,62,4/6/2016,1.86,1,298
1039028,The Cottage on Parkway Loop,4143638,Tim And Muffi,28803,35.55143999,-82.4913249,Entire home/apt,90,2,33,4/8/2016,0.95,1,238
3590634,Cozy Cabin by Mountain Stream,18089084,Patricia,28803,35.54660534,-82.49240196,Entire home/apt,118,2,30,4/10/2016,1.42,2,339
4124504,Forest Hill Bungalow,11006041,Shari,28803,35.57346874,-82.53753065,Entire home/apt,99,2,100,4/10/2016,5.5,1,289
8721288,Local Asheville Apt. Near Biltmore,45774017,Rita,28803,35.55257654,-82.5094239,Entire home/apt,100,2,18,4/17/2016,2.9,1,312
11938223,Cabin by the pond,18089084,Patricia,28803,35.54698114,-82.4931419,Entire home/apt,118,2,1,3/28/2016,1,2,351
5480168,Bungalow by Biltmore House,26212530,Jason,28803,35.56698695,-82.52628072,Entire home/apt,175,3,34,3/30/2016,2.53,1,165
11259192,20's Bungalow Downtown/Biltmore,58762991,Misty,28803,35.57594548,-82.54122735,Entire home/apt,225,5,1,3/26/2016,1,1,28
976034,Urban Peace 5 ml from Downtown AVL ,5340154,Ar,28803,35.55544437,-82.48361118,Entire home/apt,145,2,126,1/5/2016,3.38,1,355
6970329,Spacious Biltmore Getaway,36535942,Erik And Lisa,28803,35.56537029,-82.52547932,Entire home/apt,97,2,24,4/9/2016,2.96,1,356
4593058,Biltmore Little Red House,22763355,Nessa,28803,35.56646568,-82.53267317,Entire home/apt,181,2,47,4/11/2016,2.93,1,356
11906863,'Mimi's Cottage' 1BR Asheville Home,48618586,Evolve Vacation Rental,28803,35.57695439,-82.53493955,Entire home/apt,139,2,0,,,1,160
5868695,Buried in Woods- Full of Art/ Style,21353533,Trip,28803,35.54973281,-82.48673239,Entire home/apt,225,3,30,4/17/2016,3.07,1,284
7938930,The Sweet Pine House sleeps 4,12516488,Trish & Steph,28803,35.57645768,-82.53606725,Entire home/apt,130,2,4,10/24/2015,0.51,3,311
8211404,Suzies Cabin Hottub nrBiltmore View,41727732,Suzanne,28803,35.49039895,-82.51177061,Entire home/apt,169,4,0,,,2,305
1283471,Close to it all! Pet friendly!,6982479,Liz,28803,35.55492418,-82.53341955,Entire home/apt,150,2,21,4/17/2016,0.65,1,329
6869019,"Cozy ranch house in Asheville, NC",35995396,Maren,28803,35.57843992,-82.53726395,Entire home/apt,175,2,23,1/3/2016,2.31,1,316
7940019,CONVENIENT Pine TreeHouse sleeps 6,12516488,Trish & Steph,28803,35.57426526,-82.53702971,Entire home/apt,185,2,3,11/9/2015,0.42,3,265
9959660,Comfortable Apartment,1356526,James,28803,35.49356169,-82.52931241,Entire home/apt,140,2,2,4/11/2016,0.51,3,365
8225458,Peace and Quiet Minutes From Town,43374163,Jeff,28803,35.55423553,-82.5109765,Entire home/apt,170,7,0,,,1,0
295496,The Fern Street Apt near Biltmore ,1501882,Debbie,28803,35.55537421,-82.53539067,Entire home/apt,40,30,25,10/19/2015,0.48,1,355
6464780,That 70s House,33764833,Jennifer,28803,35.57687141,-82.54170984,Entire home/apt,180,3,0,,,1,265
6544722,Sunny Spacious 2 Bedroom 1 Mi town,20446462,Cassie,28803,35.57741605,-82.54287845,Entire home/apt,110,13,0,,,1,0
4635823,Pat's Flat,20627982,Patrick,28803,35.58059318,-82.53663523,Entire home/apt,100,3,0,,,1,298
1054757,Downtown Convenience: Orange Peel,5199086,Danielle,28803,35.58189238,-82.54673416,Private room,60,1,98,3/20/2016,2.73,2,333
11553531,Mountain Retreat with Hot Tub,48937991,Bob And Carrie,28803,35.55419523,-82.49000751,Private room,85,1,3,4/11/2016,2.31,1,342
8408823,Bodacious Downtown Brick House!,3383961,Diane,28803,35.58102254,-82.5455876,Entire home/apt,200,2,12,1/18/2016,1.75,2,339
7367841,Finished basement private bed/bath,38605852,Hillary,28803,35.54080824,-82.51378347,Private room,65,1,61,4/10/2016,7.85,1,7
8427121,Beautifully appointed apt in mtns,40822999,Karen,28803,35.49876894,-82.47720192,Entire home/apt,90,2,16,4/10/2016,2.4,1,320
11573986,Highclere Mtn Retreat Asheville,722034,Ron,28803,35.49842345,-82.49621149,Entire home/apt,425,3,0,,,2,241
6335114,Charming 1929 home w/ modern touch,32981845,Jan,28803,35.57600553,-82.54105189,Entire home/apt,199,2,6,4/1/2016,0.56,1,18
5073757,The Red Door ,23664882,Maggi,28803,35.56156446,-82.51061131,Entire home/apt,65,3,60,4/17/2016,4.2,1,276
4234376,Eclectic Arts&Craft on Edge of Town,17983908,Jaime,28803,35.56956432,-82.50115169,Entire home/apt,125,2,51,3/16/2016,2.71,1,282
4895765,Beautiful Kenilworth Jewel,5035186,Lynn & Jake,28803,35.57424035,-82.53287591,Entire home/apt,95,2,108,4/15/2016,7.35,1,295
1107378,Private room /attached in Asheville,6080094,Lee,28803,35.55323648,-82.52797938,Private room,75,1,129,4/17/2016,3.64,1,323
5279661,Private Room & Bath near Biltmore,4679354,Brooke & Erick,28803,35.57708916,-82.53685635,Private room,85,2,20,4/4/2016,1.7,1,27
4241484,Cozy Charm by Biltmore & Parkway,352405,Molly Rose,28803,35.54616335,-82.51703768,Entire home/apt,105,2,53,4/17/2016,3.18,1,13
7403286,Your Home Away from Home Downtown,16698602,Pamela And Angelo,28803,35.57402187,-82.54402633,Private room,60,1,44,4/17/2016,4.87,4,360
8453951,Out of Africa Stay in Asheville NC,433914,Vicki And Neeraj,28803,35.56950901,-82.54922398,Private room,125,1,7,3/7/2016,1.02,4,365
7001662,Private room near Biltmore Estate!,19159885,Elaine,28803,35.56937375,-82.53219022,Private room,49,1,61,4/11/2016,6.44,1,46
8266788,5 Mins to Downtown/ 2 MIns-Biltmore,1686503,Robbie And Jessie,28803,35.57593971,-82.54484213,Entire home/apt,400,2,6,4/17/2016,0.87,1,356
80331,Asheville Green Cottage - Green B&B,433914,Vicki And Neeraj,28803,35.56914966,-82.5497147,Private room,115,2,46,3/28/2016,0.76,4,363
3220474,Mountainside Private Room & Bath,16296123,Allison & Peter,28803,35.49068691,-82.51347578,Private room,48,1,175,4/5/2016,7.87,2,348
5333015,Griffin's Lair Biltmore Village AVL,27580922,Robert,28803,35.56653353,-82.54475134,Entire home/apt,250,2,12,2/29/2016,0.98,1,287
6431917,"Historic B&B, Quiet, Veg Breakfast",433914,Vicki And Neeraj,28803,35.57089966,-82.54802341,Private room,125,2,8,11/8/2015,0.73,4,365
10635789,lovely/clean/central/pet sitting/!,21702831,Lynn,28803,35.565565,-82.51014273,Private room,55,1,1,4/11/2016,1,2,363
3314819,Finished Basement-Private Bed&Bath,16296123,Allison & Peter,28803,35.49099138,-82.51286705,Private room,37,1,203,4/2/2016,9.12,2,314
11646130,Serene garage and Exercise Room,7073079,Athena,28803,35.56250011,-82.48649886,Private room,40,2,1,4/11/2016,1,6,174
11709950,Mountaintop Fun 10 Min to Downtown,17974144,Peggy,28803,35.54969331,-82.4964855,Entire home/apt,175,1,2,4/5/2016,1.82,1,348
11728697,Cozy Cottage in the City,15708987,Catherine,28803,35.56347336,-82.52890364,Entire home/apt,99,1,3,4/2/2016,2.43,1,329
6487537,Biltmore/Downtown Perfect Location!,412007,Brian & Amy,28803,35.5733086,-82.54644336,Entire home/apt,220,2,20,4/4/2016,2.05,1,121
563189,The Keep,1353021,Robyn,28803,35.5739807,-82.54487778,Private room,60,2,91,4/17/2016,1.98,3,350
216365,Spring Fling near Biltmore Estate,1116853,Drew,28803,35.52853788,-82.53157084,Entire home/apt,289,3,87,4/17/2016,1.6,1,291
1301155,Huge Delux Master Bedroom Suite,7073079,Athena,28803,35.55425181,-82.4714203,Private room,90,1,28,4/16/2016,0.85,6,360
4429169,Cozy Bedroom/Bath Near Downtown! ,2990442,Kendal & Parker,28803,35.54997374,-82.48095462,Private room,75,1,38,3/19/2016,2.44,1,314
11751815,modern zen townhouse,62399083,Mi C.,28803,35.50426086,-82.52739942,Entire home/apt,150,1,2,4/16/2016,2,1,342
257865,"Restful Room #1 in Asheville, NC",1356526,James,28803,35.49380361,-82.5278863,Private room,80,2,23,12/30/2015,0.5,3,365
4464909,Great Location by Biltmore Village!,1834623,Arlene,28803,35.52804901,-82.52597142,Private room,52,2,51,4/17/2016,2.98,1,329
273534,"Blue Ridge Parkway, Brand New Apt.!",1178227,Karen,28803,35.55294005,-82.48995111,Entire home/apt,60,2,35,4/12/2016,5.02,3,152
6567381,Modern Condo Minutes From Biltmore,8348150,Lauren,28803,35.55331925,-82.52854685,Entire home/apt,130,2,16,4/5/2016,1.63,1,8
11842218,Nice room close 2 Biltmore / Dwntwn,59243961,Leslie,28803,35.56726167,-82.52048173,Private room,70,1,7,4/11/2016,6.56,2,74
11890251,Blue Ridge Parkway House and Apt.!,1178227,Karen,28803,35.55265152,-82.48896495,Entire home/apt,175,1,0,,,3,173
4572330,Private Room and bath,23700703,Jamie And Scott,28803,35.55025401,-82.53470361,Private room,55,1,45,4/17/2016,4.22,1,60
11078421,Restful Room #2,1356526,James,28803,35.49196529,-82.52854028,Private room,80,1,2,4/9/2016,2,3,275
2694546,Quaint room in a beautiful home,7073079,Athena,28803,35.55353936,-82.4709632,Private room,55,1,14,3/31/2016,1.31,6,359
7938548,Newly Finished with Great View,41860840,Richard,28803,35.48567562,-82.51175281,Entire home/apt,125,4,22,4/6/2016,2.78,1,338
7939277,Welcome Home! 3Bdr 2.5 bath for 10.,12516488,Trish & Steph,28803,35.57356072,-82.53857522,Entire home/apt,250,2,16,4/4/2016,2.11,3,265
11069900,beautiful apartment South Asheville,18468979,Cassandra,28803,35.49084288,-82.51540546,Private room,99,1,0,,,1,365
12122743,Comfy bedroom for short stays,11931132,Maggie,28803,35.56080306,-82.51291041,Private room,44,1,0,,,2,0
6880952,Cozy Bungalow In Asheville,30160587,Scarrie,28803,35.56338757,-82.50988895,Private room,45,1,54,4/11/2016,5.55,1,351
10243227,The Grapevine Guest Suite,52648308,Jennifer,28803,35.54402599,-82.53562984,Entire home/apt,68,2,21,4/20/2016,8.4,1,47
2761044,6 miles to DT Beautiful Green Home,7073079,Athena,28803,35.55800402,-82.47799533,Entire home/apt,568,2,4,3/13/2016,0.18,6,81
667683,South Asheville,3378165,Danny & Lorraine,28803,35.48641858,-82.54960025,Private room,100,1,48,4/17/2016,1.56,1,365
3302863,Awesome Asheville Condo Flat,7975333,Lance,28803,35.51061242,-82.52766571,Entire home/apt,99,2,34,4/10/2016,2.87,1,321
5226605,Private suite with a prime location,27045300,Kara Elizabeth,28803,35.56221662,-82.50951432,Private room,89,1,24,3/28/2016,1.94,1,97
7116152,"Victoria Blue, Central to Downtown",16698602,Pamela And Angelo,28803,35.5740943,-82.54463713,Private room,60,1,28,4/7/2016,3.17,4,363
9195530,Peaceful and clean getaway,47835132,Holly,28803,35.50996448,-82.51368897,Private room,115,2,0,,,1,365
2087403,The Lodge,10656364,Shoji Spa & Lodge,28803,35.54647232,-82.49608087,Entire home/apt,249,1,10,4/5/2016,0.36,3,339
7116063,Mellow Yellow Refuge Near Downtown,16698602,Pamela And Angelo,28803,35.57396129,-82.54556832,Entire home/apt,100,1,13,4/18/2016,3.31,4,353
8303605,Gypsy Wagon,15643870,Steve,28803,35.56204116,-82.47753054,Entire home/apt,63,2,9,3/25/2016,1.62,1,168
9232961,Townhome 2Bdrm,47993000,Susan,28803,35.52872781,-82.51876953,Entire home/apt,375,1,0,,,1,365
4039010,LOW weekenight rates! Visit AVL!,20940902,Megan,28803,35.56583034,-82.51996556,Entire home/apt,125,3,39,3/3/2016,2.01,2,284
4060879,Large private bedroom and bath,1451703,Don,28803,35.55435418,-82.48606508,Private room,70,1,42,3/26/2016,2.25,1,352
8192328,Comfortable room in great location!,18693643,Emily,28803,35.55707973,-82.53258071,Private room,62,1,45,4/17/2016,6.25,1,345
8274661,Peacock Room Near Downtown,16698602,Pamela And Angelo,28803,35.57337152,-82.5453703,Private room,60,1,18,4/17/2016,2.44,4,359
427497,Luxurious Mountain Apartment Suite,1909922,Milan,28803,35.4911126,-82.48437728,Entire home/apt,125,2,16,3/28/2016,0.38,1,297
11962915,Cozy Apt- Near Biltmore!,11931132,Maggie,28803,35.56157607,-82.51516885,Entire home/apt,80,1,2,4/17/2016,2,2,15
11440752,great room btwn Dwntwn and Biltmore,59243961,Leslie,28803,35.56480506,-82.51845676,Private room,70,1,5,4/11/2016,3.85,2,39
6724476,Minutes from AVL! LOW weeknights!,20940902,Megan,28803,35.55553772,-82.47589922,Entire home/apt,130,3,20,4/11/2016,1.89,2,303
8304838,Historic Biltmore Village Apartment,43786749,Shannon,28803,35.56696083,-82.54025868,Entire home/apt,160,3,0,,,1,274
8838165,Humble Pie,34753919,Meredith,28803,35.55585582,-82.53434505,Entire home/apt,300,2,7,4/5/2016,1.45,1,336
4182500,Private Room & Bath near Downtown  ,21698105,Svitlana,28803,35.56018992,-82.50709294,Private room,70,1,113,4/9/2016,6.04,1,358
7853605,"Studio Apt, Kingbed, Quiet/Private",2707302,Nan,28803,35.5393753,-82.52490372,Entire home/apt,75,2,32,4/5/2016,3.87,1,146
2087894,The Loft,10656364,Shoji Spa & Lodge,28803,35.54720293,-82.49636722,Entire home/apt,229,1,1,12/17/2014,0.06,3,357
2087977,The Studio Suite,10656364,Shoji Spa & Lodge,28803,35.54527262,-82.49603288,Entire home/apt,239,1,0,,,3,362
1852818,Guest Cottage in Private Garden,9674379,Lauren,28801,35.61295249,-82.54774928,Entire home/apt,160,2,59,4/11/2016,2.03,1,344
12304610,Romantic Getaway,66345120,Stephanie,28801,35.6018552,-82.54309828,Entire home/apt,265,5,0,,,1,334
632766,"Cottage in Downtown Asheville, NC",3148082,Cate,28801,35.60460522,-82.56517898,Entire home/apt,195,3,4,3/26/2016,0.09,1,262
1415137,Downtown Asheville in Cozy Style,7625694,John,28801,35.5922331,-82.55013936,Private room,69,2,150,4/16/2016,4.5,5,326
8654108,Solo Traveler's Room Near Downtown,5686055,Cynthia,28801,35.58635223,-82.55013541,Private room,50,1,34,4/18/2016,5.15,2,82
1702227,AA Asheville Walk to Downtown!!,5199086,Danielle,28801,35.58264683,-82.54900402,Private room,60,1,76,4/12/2016,2.44,2,340
1373040,"Mountain Sunset, Walk to Downtown",7308139,Rebecca,28801,35.59223089,-82.54798085,Private room,74,1,140,4/14/2016,4.17,1,76
7148635,Downtown 1 Queen Bedroom (5),2208876,Asheville Hostel & Guest House,28801,35.59259507,-82.55264417,Private room,54,2,19,3/25/2016,2.13,9,143
